FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000016/ACCEPTED/00024_00001/main.java,100.0000,100.0000,0.0000,0.0000,75.0000,0.0000,26.25,22.12,26.88,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00120_00003/sopa.java,100.0000,100.0000,0.0000,0.0000,33.0000,0.0000,9.78,9.54,11.29,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00061_00001/SopaLetras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,7.98,10.11,10.47,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00081_00004/SopaLetras.java,100.0000,100.0000,0.0000,0.0000,47.0000,0.0000,12.36,10.50,11.72,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00032_00001/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.99,7.73,9.69,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00094_00001/sopaletras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.06,10.83,12.41,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00099_00003/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.93,8.86,10.25,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00103_00002/Sopa1.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.12,10.09,12.05,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00086_00001/Sopadeletras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.19,16.23,17.82,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00102_00002/SopaLetras.java,100.0000,100.0000,0.0000,0.0000,44.0000,0.0000,21.07,20.29,21.70,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00095_00001/sopa.java,100.0000,100.0000,0.0000,0.0000,36.0000,0.0000,17.32,14.03,15.49,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00099_00002/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.51,8.12,9.74,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00071_00002/sopa.java,100.0000,100.0000,0.0000,0.0000,35.0000,0.0000,15.63,13.87,14.01,true,false,false,true,true,true
