FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/WRONG_ANSWER/00027_00003/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,38.0000,0.0000,18.34,14.47,19.18,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00217_00001/cigarras.java,100.0000,100.0000,91.6700,0.0000,4.0000,0.0000,10.19,11.05,12.81,false,false,false,true,true,false
progpedia/00000006/WRONG_ANSWER/00087_00007/Sigarras.java,100.0000,100.0000,0.0000,0.0000,71.0000,0.0000,13.48,11.43,12.66,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00011/Sigarras.java,100.0000,100.0000,0.0000,0.0000,69.0000,0.0000,12.91,12.47,14.35,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00069_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.63,12.09,15.00,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00217_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.00,9.58,12.57,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00009/Sigarras.java,100.0000,100.0000,0.0000,0.0000,70.0000,0.0000,14.43,13.50,15.66,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00057_00003/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.84,19.24,20.92,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.02,16.73,30.26,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00003/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,15.63,16.35,25.33,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00009_00004/cigarras.java,100.0000,100.0000,0.0000,0.0000,43.0000,0.0000,26.06,25.00,31.73,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00008/Sigarras.java,100.0000,100.0000,0.0000,0.0000,72.0000,0.0000,13.23,11.80,13.69,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00145_00001/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.57,14.51,16.37,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00012/Sigarras.java,100.0000,100.0000,0.0000,0.0000,71.0000,0.0000,13.61,12.49,16.75,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00080_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.41,10.37,11.25,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00106_00001/Sopa_Letras.java,100.0000,100.0000,0.0000,0.0000,36.0000,0.0000,11.99,9.73,10.47,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00024_00001/main.java,100.0000,100.0000,0.0000,0.0000,75.0000,0.0000,26.74,21.00,23.97,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00120_00003/sopa.java,100.0000,100.0000,0.0000,0.0000,33.0000,0.0000,10.28,9.70,10.95,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00061_00001/SopaLetras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,7.89,7.86,9.26,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00081_00004/SopaLetras.java,100.0000,100.0000,0.0000,0.0000,47.0000,0.0000,12.47,10.59,11.81,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00032_00001/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.58,8.11,9.65,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00094_00001/sopaletras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.97,10.42,12.28,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00099_00003/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.74,9.24,10.68,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00103_00002/Sopa1.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.06,10.80,15.46,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00086_00001/Sopadeletras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.09,16.81,15.88,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00102_00002/SopaLetras.java,100.0000,100.0000,0.0000,0.0000,44.0000,0.0000,19.44,19.29,20.67,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00095_00001/sopa.java,100.0000,100.0000,0.0000,0.0000,36.0000,0.0000,17.15,14.60,15.72,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00099_00002/sopa.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.63,8.29,10.09,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00071_00002/sopa.java,100.0000,100.0000,0.0000,0.0000,35.0000,0.0000,13.28,12.58,13.16,true,false,false,true,true,true
progpedia/00000016/ACCEPTED/00093_00001/Problema2A.java,100.0000,100.0000,0.0000,0.0000,32.0000,0.0000,15.24,13.89,15.94,true,false,false,true,true,true
